t,eye_vert_0,eye_horiz_0,eye_vert_1,eye_horiz_1
0.05992599995806813,-2.125205585449811,3.7302229148105255,-2.117344253707078,15.206608110392173
0.06197849987074733,-2.053557551892408,3.8374340739596904,-2.045642814033444,15.186172455178255
0.06456599989905953,-2.0047927682210918,3.7350178403365617,-1.9969719801664225,14.83231111738373
0.06855949992313981,-2.0248821825028385,3.757305039499468,-2.017118506510071,14.827334982700654
0.07190799992531538,2.488868649675851,1.3487820423483108,2.49592385649559,6.267176803827085
0.07386949984356761,2.4781583979309874,1.316632027316399,2.485270322454181,6.280679945367414
0.07588449981994927,0.6316251822737738,-0.18399966096357534,0.6327067993640538,0.7797953831158372
0.07788949995301664,0.44008605299117765,-0.24107370308961332,0.44123484315214684,0.812289095304528
0.07995849987491965,1.0244046588653362,-1.0068891108371272,1.0248430747344326,-0.6376816073702147
0.08400499995332211,1.0443651131625202,-1.0069421929583113,1.0447472394352686,-0.6860321394929033
0.0880519999191165,1.0988977155119832,-1.8753990939541998,1.1003252836543775,-0.6860606049708716
0.09005399991292506,-1.2246244629216123,-1.8710296297080102,-1.2232032044408652,-0.12694536482760824
0.09212049993220717,-1.5326764209749923,-1.8710468307350305,-1.530976398849244,0.3553862143263191
0.09416249999776483,-1.5385789414969577,-2.126091105151615,-1.5366863527024426,0.35539159852200913
0.09809799992945045,-1.7227098325502157,-2.1261959707855964,-1.720949069354571,0.279131398556624
0.09996749996207654,-1.7087826485002298,-1.9695326029266211,-1.7071315029234424,0.27911877682838954
0.10397499985992908,-1.6591600916821254,-1.6489242356425813,-1.657728694236457,0.2790733974894902
0.10592349991202354,-1.6568304263248497,-1.648923286271643,-1.6555390622351291,0.08950758182345254
0.10794349992647767,-1.5674574550535187,-1.4831590574231348,-1.5662659752777717,0.08943020878530061
0.11194999993313104,-1.6429779990060907,-1.483185118028473,-1.6418366513611837,0.048649750179891975
0.1159779999870807,-1.6511473177367386,-1.5849011927919587,-1.6499323413096663,0.04865675638823006
0.11801349988672882,-1.6808602829658408,-1.5849155065431446,-1.6797190543274134,-0.040258952183124364
0.11997899995185435,-2.057146449057416,-1.5851959760689893,-2.056085751716754,-0.016445523639088386
0.12195949989836663,-2.287488358618999,-1.6313028307191795,-2.2864583290202827,-0.01626010409298805
0.12599049997515976,-3.0864219489332236,-1.6325525223471933,-3.085727510446437,-0.2563685005641994
0.12797099992167205,-3.738421114077262,-1.5629499356939658,-3.7379037097005994,-0.2560435077507762
0.13194099999964237,-4.498145255692952,-1.3313676788086952,-4.497855644247183,-0.2559272676341523
0.1340230000205338,-5.003385177803212,-1.3323568178055187,-5.003176464154895,-0.20548895708207418
0.13611499988473952,-5.660930965690544,-1.3929712176990987,-5.660840782736088,-0.20556667340389684
0.1380899999057874,-6.178425166785353,-1.3943503110383242,-6.178439980523869,0.10353890799852196
0.14000049990136176,-6.6745233369682735,-1.443188797374265,-6.674665675781413,0.1036352774135999
0.14444549987092614,-7.184711320660378,-1.444918608892956,-7.1850116056031075,0.2584241189365546
0.14842949993908405,-7.578275819916353,-1.7886267044417787,-7.578769591257624,0.25858388879531846
0.1502474999288097,-7.850716079763606,-1.7899126197955262,-7.851445878642363,0.7617785189867882
0.15225549996830523,-8.00034649959228,-1.9890693221668192,-8.001201046126537,0.7620066230205526
0.1559304998954758,-8.045688529349082,-1.9893169027211042,-8.046651657087429,1.0387397812397923
0.16002999991178513,-7.933498878912671,-2.367229633784341,-7.934519558434872,1.038496497462197
0.16206449992023408,-7.969195171498569,-2.3674615189868087,-7.970319823609386,1.3131481450459286
0.1639994999859482,-7.986065020637418,-2.3675719086153917,-7.987191007741216,1.2842801614617834
0.16596199991181493,-7.933915514921279,-2.3736869542460624,-7.935012000264592,1.2841390716393093
0.16995199990924448,-7.994324694740164,-2.3740873937145905,-7.995453566043565,1.2710636812639122
0.17202599998563528,-7.988322000360564,-2.3963970710115303,-7.989454171939978,1.2710477137083058
0.17589549999684095,-8.074236501404352,-2.44087858876479,-8.073060337421795,1.2709160426559698
0.1778484999667853,-8.28604967315798,-2.442231639051082,-8.284956431066638,1.3679770706700602
0.17984999995678663,-8.412079453417265,-2.4430751642584414,-8.41104694483599,1.3935816434296866
0.18185399984940886,-8.47270527682905,-2.219236743730334,-8.471763986648094,1.3938026199939608
0.18589999992400408,-8.689108710920548,-2.2206114824242915,-8.68833561639294,1.1409890534213838
0.1879394999705255,-8.73471955018291,-1.9805911735506203,-8.734021785018818,1.141129561597994
0.19192499993368983,-8.808500962701894,-1.8805951699159922,-8.807856966890617,1.1413585150871504
0.19390449987258762,-8.787284778687903,-1.8804783223156953,-8.78666291357741,0.9972425300500112
0.19793199992273003,-8.811831809714556,-1.880613574260899,-8.811235261149102,0.9248878690237065
0.19994600000791252,-8.804386304220813,-1.697255998423407,-8.80382603756022,0.9248686711831056
0.20400199992582202,-8.71862749722206,-1.560120821499639,-8.718066560366326,0.9246476205140468
0.2059769998304546,-8.677028070699846,-1.5599317524452405,-8.676459383795722,0.8953557889187814
0.20797099987976253,-8.641824304076172,-1.5597734572720714,-8.641264064694576,0.8082729379455313
0.2098859999096021,-8.600769990821705,-1.4422002375531722,-8.600224577918345,0.8081791693343042
0.21393799991346896,-8.575968434070127,-1.4420982003196192,-8.575426792857137,0.7609110950857534
0.2317364999325946,-8.477659115279732,-1.431150596950737,-8.477050325961734,0.9126962010202145
0.2358009999152273,-8.445083652744866,-1.431021421586604,-8.444490297998513,0.8136654663593136
0.24698850000277162,-8.440566943655131,-1.434086932374723,-8.439957962909688,0.8641640123306433
0.24826699995901436,-8.441109274429959,-1.471956550802258,-8.440490429537443,0.8641652921525396
0.25138099992182106,-8.483170985325092,-1.5400256576153781,-8.482548343715491,0.8642666069525767
0.25341599993407726,-8.472674248163722,-1.5023441634938484,-8.47205787302796,0.8642412943711271
0.2552544998470694,-8.320169022375437,-1.501726189484134,-8.319489016260308,0.90976703597044
0.2572169998893514,-8.28619112072361,-1.7006849965129445,-8.28544244995912,0.9096815000040085
0.25992349989246577,-8.220847838340575,-1.7003933299445928,-8.220096374990998,0.8379921401772958
0.2639534999616444,-8.228671172581723,-1.6058321630497874,-8.227950426224927,0.8380105326421822
0.2659579999744892,-8.129673551735358,-1.6054263689266335,-8.128859633316084,1.0293208428911438
0.2679719999432564,-8.114951925965105,-1.5495942089095895,-8.114149916598627,1.0292798928230913
0.27001199987716973,-8.13341145621879,-1.5496661718984426,-8.13267703812088,0.8318654821917392
0.2720279998611659,-8.14168444840894,-1.5978363010987444,-8.140937997558035,0.8318846934058785
0.27599649992771447,-8.098193108893485,-1.5976618667047495,-8.097417738284863,0.8766740425906394
0.27994999988004565,-8.059052195723451,-1.5719878015763773,-8.058271357082425,0.8765791117781508
0.28194899996742606,-7.978659572108163,-1.5716771649434182,-7.977881490412176,0.7842558017538446
0.28402549983002245,-7.929177629607159,-1.572205997731974,-7.928382916551731,0.7841467765502497
0.288001999957487,-7.917109105292673,-1.5721600580035702,-7.916366449983777,0.6187431361259623
0.29196499986574054,-7.997575775787633,-1.6919040783376318,-7.99681874476531,0.6188901215266311
0.2939875000156462,-7.969504729045493,-1.6917892546836282,-7.968746995682201,0.5934500891922244
0.29605249990709126,-7.99540427959417,-1.6918951583100104,-7.994648122695818,0.6140685094707685
0.2980694998987019,-7.932343252417719,-1.65102053888658,-7.931580345669413,0.613953929333567
0.3001774998847395,-7.925104403834674,-1.6712593278022387,-7.924332337857295,0.6139407858470048
0.30410849989857525,-7.884461812625548,-1.6710957218944387,-7.883644192051187,0.7084489672319667
0.3079364998266101,-7.95154337908896,-1.7872105197980916,-7.950709459060142,0.7085852854249329
0.30992499995045364,-8.039012905042124,-1.7875916542947459,-8.038197185921259,0.7476051695052728
0.31200799997895956,-7.957737888914862,-1.6108993091146993,-7.9569520239927645,0.7474328306415877
0.3140564998611808,-7.964768020595837,-1.6109271526746607,-7.964029201615753,0.6128516738811124
0.31803049985319376,-7.972120291449901,-1.610956340151375,-7.971370598156046,0.6526416027550777
0.3201929999049753,-7.969449476053975,-1.7686127854354543,-7.968646601829269,0.6526364287380365
0.3239639999810606,-7.964745370369283,-1.8573565673190147,-7.96391136916666,0.6526274366588991
0.3259159999433905,-7.972325530296805,-1.8573916313668828,-7.971474618956682,0.7117830516998849
0.3299644999206066,-8.045945185981378,-1.8577364846091282,-8.045128409906978,0.6884192680004461
0.33188999991398305,-8.090484997016736,-1.848836197117222,-8.089687032036057,0.6885076322500566
0.33591649984009564,-8.004731797383537,-1.7730328613954678,-8.003927902262628,0.6883378149075979
0.33791849995031953,-8.072327513352043,-1.77334093945597,-8.071555468447324,0.6617809682969088
0.3401129998965189,-8.076416512371036,-1.8349814248635776,-8.07562634432422,0.6617887655287341
0.3420990000013262,-8.112684732911719,-1.8351554288447158,-8.11192856435018,0.5935279295806315
0.346151499892585,-8.106953084718628,-1.835127805140897,-8.106153871102817,0.7251623646737342
0.34796199994161725,-8.104933785953232,-1.917811526244976,-8.104107978113124,0.7251581556228396
0.35197349986992776,-8.080253966429552,-1.7937043481315484,-8.079458206075843,0.72510749758381
0.35390299989376217,-8.108560578197544,-1.7914905068752494,-8.101242964344017,0.6916397114096196
0.3559249999234453,-8.15125470196859,-1.8201003964705855,-8.143859496705973,0.6918358147228175
0.35792899993248284,-8.153364302226997,-1.8201047361762157,-8.14586258610714,0.7281387999548264
0.36007849988527596,-8.127265294359043,-1.708576365822081,-8.12008816318827,0.7280180355048568
0.3641844999510795,-8.038592318189146,-1.7084256685607702,-8.031899418647207,0.5590730545365348
0.3680719998665154,-8.067110779322011,-1.6777356130068743,-8.0605125521712,0.559196292287799
0.3699484998360276,-8.228282636363732,-1.6780028121378106,-8.221790237016283,0.5313509679458038
0.37391199986450374,-8.21344600899206,-1.6779769605867207,-8.206898848018042,0.549239619688843
0.3759269998408854,-8.185202829178813,-1.5893046672291322,-8.1789127129694,0.5491196551595745
0.3799109999090433,-8.214275024063165,-1.6863339067474705,-8.207703395303477,0.5492430711094157
0.3819394998718053,-8.10985570197296,-1.686156758207088,-8.103312390216718,0.5343587048294526
0.38388899993151426,-8.122396046049811,-1.6861773643642142,-8.115885454501404,0.5238794057053997
0.3861329999053851,-8.047516360385217,-1.5822958729044325,-8.04130210934428,0.5235643720051336
0.3902169999200851,-8.086161292844338,-1.5823495042194542,-8.07970329731772,0.6080864284597025
0.3919314998202026,-8.15828491920384,-1.6192963331327892,-8.15172802326203,0.6084041969719571
0.3959574999753386,-8.138608088943645,-1.6626457025336947,-8.131920688406439,0.6083166700291086
0.3978564999997616,-8.077947478667426,-1.662548918256535,-8.071136791467165,0.6470138439608408
0.3999244999140501,-8.112253334697368,-1.6626031354378532,-8.105233592070032,0.7197600442207702
0.4019324998371303,-8.12703142851821,-1.564979516339067,-8.120301659788748,0.719830369803998
0.4059044999303296,-8.355793456503092,-1.5653128285503874,-8.35014991989431,0.36099413233185257
0.4078889999072999,-8.536187661478744,-1.370344366017236,-8.531135216920898,0.36169603726053795
0.4119459999492392,-8.922389701552198,-1.6208645128889663,-8.916654957422761,0.36320371268325313
0.4140509999124333,-9.51547818361712,-1.6220965481857461,-9.510580615919391,0.09708815615219182
0.41803299984894693,-9.980229577007135,-1.6233397656290152,-9.9767232441044,-0.3781932939824291
0.41995599982328713,-10.48543633350994,-2.010614289434514,-10.480895040193092,-0.3772205892751527
0.42199549986980855,-10.905915556435728,-2.2634770416730507,-10.90072584385457,-0.37647817447184195
0.42597299988847226,-11.281949329417975,-2.356772620752283,-11.276555303640253,-0.3758657907393673
0.4279214998241514,-11.660696068879918,-2.358990202476543,-11.655141689114407,-0.29814370552854397
0.42992199992295355,-12.038259508140571,-2.36143116324355,-12.032736164754404,-0.2907110200972768
0.433960999827832,-12.228362064611245,-2.362747603605552,-12.222287985838175,-0.07334093533881951
0.4360634998884052,-12.512156609458803,-2.4843531140482566,-12.505808387171408,-0.07260896883854914
0.44004599982872605,-12.73411517831141,-2.8939503684485204,-12.72673219053404,-0.0720474826294235
0.4419864999363199,-12.867637108985988,-2.8952081295676604,-12.859493324208787,0.2296644857119288
0.4440084998495877,-12.761715361729781,-2.894207478771738,-12.752721739326983,0.5465208504938687
0.4459054998587817,-12.82473016005657,-3.073385412324234,-12.815283419087676,0.5468238056570262
0.447976499912329,-12.768303393533488,-3.123657104796289,-12.758710384895185,0.5465498105611026
0.4520824998617172,-12.725198537506625,-3.123215320985237,-12.7156129693977,0.5396252042469469
0.456034499919042,-12.665949146347872,-3.163261641344966,-12.656242883684609,0.5393400548297904
0.4579609999200329,-12.75812325020403,-3.1642262340777014,-12.748334256419032,0.5797985865440913
0.46031499991659075,-12.784494992210258,-2.989447117555917,-12.775170690996354,0.5799314575854152
0.464283499866724,-12.73688896092658,-2.988981235219137,-12.728095905404759,0.3723182347284216
0.46588049991987646,-12.858103976499255,-2.939366476259625,-12.849469686780747,0.3728266869463547
0.46990549995098263,-12.960468127276354,-2.910169300330028,-12.951934165379361,0.3732573586505528
0.4719269999768585,-12.98568350831145,-2.9104074229224643,-12.977215948914145,0.34982633677683184
0.4739554999396205,-13.054725794520568,-2.9110658780581593,-13.046674520399547,0.19497166675845912
0.4759264999302104,-13.078030065756282,-2.8984402895672132,-13.070016783924425,0.19505390252758031
0.4799089999869466,-13.093784036543044,-2.898591034353234,-13.085767769989065,0.1974713112755973
0.48396549990866333,-13.107937976658546,-2.595736167098388,-13.100710010425006,0.1975241003388319
0.4859474999830127,-13.04994325090526,-2.5952574875186807,-13.042464075385237,0.2902819569537248
0.4880174999125302,-13.04292616245889,-2.5951999759764153,-13.035529118263055,0.25805453996512906
0.49007349996827543,-13.069819414620817,-2.65832229746727,-13.06226408021813,0.25815527186883697
0.49207649985328317,-12.975083147980198,-2.4201390223954795,-12.968127643730366,0.2578007487904497
0.4960104998899624,-13.039810963257844,-2.420625061643337,-13.03275982365383,0.2992390569812074
0.5000454998807982,-13.10562690951978,-2.322860689919857,-13.098841848487911,0.2994985264647344
0.5020939998794347,-13.147783234738531,-2.323163601715719,-13.141349150572639,0.166534985861499
0.5061059999279678,-13.020713202376907,-2.322259220479185,-13.014022507615676,0.2572559903439509
0.5081464998656884,-13.015852303648227,-2.3855304003730424,-13.008996358484048,0.25723707438996696
0.5100044999271631,-12.996721715529072,-2.3806749892739423,-12.989874785182716,0.2571651219973154
0.5140154999680817,-13.060223330101646,-2.4993996991998686,-13.053080295761545,0.2574030287468671
0.5160029998514801,-13.202880595719677,-2.500523620991358,-13.195486922361777,0.3649201714358599
0.517966500017792,-13.308120079341286,-2.5013752242286635,-13.300558676056461,0.4381307828280616
0.5199839998967946,-13.273849803365017,-2.5347152961089723,-13.266195225526507,0.43797705450375163
0.5240059999050573,-13.21739609749071,-2.5342480421720746,-13.20964140506948,0.4723798874272908
0.5279769998742267,-13.261812713282191,-2.4320130332295187,-13.25433128232274,0.47258580173916026
0.529961499851197,-13.26920143025997,-2.432070636151524,-13.261789423225117,0.4461855716352225
0.5319604999385774,-13.213752919554606,-2.421765833235439,-13.206356164668582,0.44593590938191363
0.5339984998572618,-13.151856716280985,-2.421288950546848,-13.14450505017024,0.42378972220523775
0.5360764998476952,-13.22507129587011,-2.507169119502318,-13.217512682415677,0.4241122471898306
0.5400029999436811,-13.260331713119934,-2.5074530108015995,-13.25273115583709,0.4431392453183948
0.5438800000119954,-13.17171019738373,-2.607940413558256,-13.163831051884738,0.44273997019508254
0.5459274998866022,-13.206829619757315,-2.6082403546228434,-13.198579217225792,0.5895246303920433
0.5479409999679774,-13.195024142485003,-2.5281700365857507,-13.186978047796304,0.5894660311339646
0.551942499820143,-13.090543941841059,-2.527319952281563,-13.082981509903806,0.3939400252540442
0.5539634998422116,-13.16307119114359,-2.6519736872363384,-13.155201318235939,0.3942503615867547
0.5580879999324679,-13.045574794374716,-2.606951831226669,-13.037796246958003,0.3937462274441874
0.5601774998940527,-13.05560261550439,-2.6070359680418065,-13.047153572452704,0.6533882186335024
0.562096499837935,-13.055825016642713,-2.6070378361033804,-13.047579745223455,0.574740426121873
0.566004499909468,-13.005330856104326,-2.606615981346342,-12.997771205805174,0.30619965590334824
0.5681029999395832,-13.056171747206063,-2.558130163049711,-13.048748539804983,0.3064010939285337
0.5719694999279454,-13.038676860892831,-2.4792144476920592,-13.031454987514493,0.3063327340323654
0.5739724999293685,-12.974267239026757,-2.478717278435312,-12.96670905880466,0.4311853597198716
0.5760229998268187,-12.8603710743796,-2.4778554455502473,-12.852635661147968,0.4905581378858934
0.5779979999642819,-12.864829784021605,-2.689651283499644,-12.856542516651565,0.4905763412230919
0.5819469999987632,-12.903164309545847,-2.689972278085724,-12.894861433520363,0.49976327693895073
0.5839324998669326,-12.93627306402157,-2.6705536325974597,-12.928028283534104,0.4999191379909614
0.5879074998665601,-12.801513194736023,-2.7332539794390494,-12.793074094982462,0.4992863638819763
0.5899399998597801,-12.810076356734834,-2.73332755367293,-12.80141073091748,0.5868422001930337
0.5939564999425784,-12.781715477566571,-2.733084402407403,-12.773585881339129,0.3790712770138059
0.5959649998694658,-12.706040413587383,-2.5040343193219505,-12.698494630134638,0.3787548486331713
0.5979579999111593,-12.784388550338308,-2.3420115240475927,-12.777282526641011,0.3790868731382243
0.599926499882713,-12.851620427092552,-2.3424817390538446,-12.844395557874249,0.4294839268409151
0.6039029998937622,-12.734360417655147,-2.6404619723095797,-12.726332069947492,0.4289641939125103
0.605880499817431,-12.689839856602198,-2.6400950336356295,-12.681843556923358,0.413188525374695
0.6100859998259693,-12.686590854242935,-2.640068395518883,-12.678921509599373,0.2880319928428758
0.612104999832809,-12.757767937476522,-2.5233726299372328,-12.750418952996597,0.2883086869217476
0.6161394999362528,-12.810238601641805,-2.604582940365672,-12.802687835965111,0.288511196032556
0.6179834998911247,-12.879782083924637,-2.6051473139880725,-12.872515257665112,0.1846579153408715
0.6200369999278337,-12.830501732951342,-2.6047464927429185,-12.822596215659837,0.4261075472323933
0.6220079999184236,-12.800552745367321,-2.7296679655623106,-12.792314086589158,0.42597440450666446
0.624028499936685,-12.771929723089416,-2.7779039504027483,-12.763558368333088,0.4258481079213671
0.6280299999052659,-12.81231154417596,-2.778260992886951,-12.803975136570074,0.4158019046400872
0.6322894999757409,-12.809424676531314,-2.9781241623639563,-12.800564862115166,0.415787061561783
0.6344289998523891,-12.943244668292346,-2.979441742623016,-12.93460135955048,0.3442394403175573
0.6381999999284744,-12.81986028947052,-2.978225606670837,-12.811125724402226,0.3686740172606979
0.6399329998530447,-12.828147984109858,-2.9938796852234937,-12.819374474450182,0.3687084620802998
0.6419289999175817,-12.851122445161046,-3.039097557233642,-12.842236309425195,0.36880397117770886
0.6441789998207241,-12.86486178865339,-3.0392349520046085,-12.85600501286083,0.35873944955876813
0.6482024998404086,-13.012374151021502,-3.144493531857354,-13.003279544658486,0.3593506126388043
0.6499964999966323,-13.148342126249306,-3.145935302007368,-13.139512827644717,0.26905402939848516
0.653974499902688,-13.045868434864962,-3.1448450345297516,-13.036940068418943,0.2982358844653615
0.6559259998612106,-12.98530892485966,-3.127891607943073,-12.976409666307012,0.2979986061743572
0.6599519998999313,-12.970627643525475,-3.2474345708256243,-12.96141335054528,0.29793986460304117
0.662004999932833,-13.030921250361853,-3.2480992006264,-13.022012257041588,0.18567751413441452
0.6641539998818189,-13.094667338042356,-3.2680803431493994,-13.085722337821556,0.1858997420960204
0.6663604999193922,-13.084903638589767,-3.267971323835153,-13.075686293797496,0.29026434701856973
0.6682544999057427,-13.035733892890738,-3.1155292206857435,-13.026900274372442,0.29007457667561243
0.67204499989748,-12.987398420816865,-3.1150237066922997,-12.979018687050617,0.11093128656784004
0.6759364998433739,-13.034779080542604,-3.1936179800501234,-13.026206081459225,0.11108225409137895
0.6778739999281242,-13.153074985147764,-3.1949034679997546,-13.144456680201468,0.1387069876732762
0.6800619999412447,-13.250440441280489,-3.2312164809296378,-13.241751898097133,0.13902859965697392
0.6823149998672307,-13.238268881578826,-3.231080884055143,-13.229318828179542,0.23946664862893202
0.684223499847576,-13.253761256210343,-3.2002694936255054,-13.244894715032144,0.23952426210137784
0.6880669998936355,-13.24256110564388,-3.200146466718208,-13.23409835541483,0.08177625691207498
0.6920799999497831,-13.2300402957598,-3.0739990227788403,-13.221900663691137,0.08173870755279716
0.6941039998782799,-13.241694562805439,-3.0741207801203916,-13.233669357888735,0.038272810781312006
0.6960644999053329,-13.318592381441945,-3.0072706022545033,-13.310756969794236,0.03849672644006317
0.7000044998712838,-13.372756541299973,-3.0078248790095996,-13.36490935453904,0.04737610096817327
0.7040164999198169,-13.328568515589355,-3.1544940171168308,-13.320333453276483,0.04724508735000493
0.7059904999332502,-13.311885914872274,-3.154312191568534,-13.303931968216961,-0.06348635661775169
0.7080454998649657,-13.36308872115121,-3.154872152453989,-13.354851687758632,0.05088011955420853
0.7100394999142736,-13.422700816031318,-3.0341855101229385,-13.414787961714781,0.05105713181720919
0.7121219999389723,-13.585251684356487,-2.869763877018958,-13.577795987720668,0.05153707625898946
0.7161559999221936,-13.594771098300363,-2.8698569572660624,-13.587498995659084,-0.0197445040325013
0.7201064999680966,-13.568074054747665,-3.0036896230679404,-13.560453956760366,-0.01981611641859892
0.7220954999793321,-13.599067642133429,-3.004011869871123,-13.591240047682478,0.06400315636846893
0.7241929998854175,-13.67797086438779,-3.1248390118429907,-13.669852775721179,0.06423810264258775
0.7264909998048097,-13.65916328043991,-3.124633305892383,-13.651300868633802,-0.03781766880400922
0.7282804998103529,-13.648645307383967,-3.1124911196612803,-13.640811509653668,-0.0378445782518801
0.731934999814257,-13.710130101865573,-3.1131631200920116,-13.701963888399554,0.09794942372999228
0.735978499869816,-13.72403494019103,-3.256323998241788,-13.715507221521587,0.09799175646113487
0.7379819998750463,-13.673125578088507,-3.2557352401937187,-13.664820800297228,0.005848283327963563
0.740172499907203,-13.632369044712409,-2.93607780659377,-13.624871055790583,0.00573855277036205
0.744128999998793,-13.574550035870303,-2.9354960787666617,-13.567079737673396,-0.009577448129535869
0.7478949999203905,-13.601417399503184,-2.949362308593472,-13.593917420428378,-0.009505420396088177
0.7498864999506623,-13.675320466924804,-2.9501115717821182,-13.668027908760116,-0.0853446281237071
0.7519014999270439,-13.791432662291319,-3.0288025633692515,-13.783964595762297,-0.08507090905519517
0.7539564999751747,-13.78009772136785,-3.0286829947566316,-13.772626990499036,-0.08489826431441187
0.7559954999014735,-13.74535218226412,-3.0825529583904636,-13.737736766598639,-0.08498041970231904
0.7599749999353662,-13.718983200677611,-3.08226970737422,-13.711205765162669,-0.023269746591227266
0.7640324998646975,-13.70561294495871,-3.145363630679579,-13.697671670576877,-0.023305144649425253
0.7660864999052137,-13.73364294212409,-3.145672426848295,-13.725453637224744,0.07668550376259292
0.7680159999290481,-13.73712218220681,-3.1894571493106803,-13.72882218321191,0.07669571901071713
0.7704244998749346,-13.664060082669243,-3.188641941479258,-13.65559786593801,0.1341654534981733
0.77245599986054,-13.753863099417826,-3.092087450970418,-13.745668530057813,0.13445992532670406
0.7759214999387041,-13.71469337364803,-3.091671237843905,-13.706550716977551,0.11067240506800663
0.7799029999878258,-13.652264441805672,-3.0770014689446272,-13.64414459811702,0.11047466597984198
0.7819309998303652,-13.670478165451355,-3.077193410633118,-13.662425686459022,0.08552801171063881
0.7859689998440444,-13.684998993540393,-3.077346934087271,-13.677208908267072,-0.016454424527278435
0.7880004998296499,-13.724664027622135,-3.213660068480623,-13.716535582376205,-0.016350697070094122
0.7920684998389333,-13.675430871404112,-2.987802245185694,-13.667867053021391,-0.016479092880005194
0.7940209999214858,-13.744067104433274,-2.9885073262318707,-13.736373734843214,0.039942483635058215
0.7960679999087006,-13.655398317888627,-2.9875982693323833,-13.648250736358158,-0.1816036253200528
0.7980274999281392,-13.593835609875846,-3.170504254796727,-13.586207514199732,-0.18172518245522173
0.8019994999049231,-13.607264955071505,-3.170651402420228,-13.599595171802827,-0.16432387312937857
0.8041324999649078,-13.59877065893295,-3.180545150129949,-13.591073684775326,-0.16434125175557796
0.8079619999043643,-13.635130695376631,-3.1658951269470865,-13.627479258952278,-0.16426711836123165
0.8099469998851418,-13.562568650625698,-3.1651060637481425,-13.554706455017529,-0.08734568045606804
0.8119934999849647,-13.558000249746788,-3.1650567647946346,-13.550038520436406,-0.04871488374300609
0.8139835000038147,-13.602641965288882,-3.0405277907401467,-13.59500886836965,-0.04860210366213106
0.8159974999725819,-13.567699444430929,-3.145187460786133,-13.559790798512868,-0.04869040121901436
0.8200094999046996,-13.592713701763058,-3.145455845094251,-13.585174454969415,-0.191543425695771
0.8240124998847023,-13.627551764715914,-3.1233759505868464,-13.62007655101679,-0.19147668859937278
0.8259624999482185,-13.612838721034903,-3.123219288521708,-13.60504467757568,-0.06747801705822096
0.8299544998444617,-13.59316952411486,-3.1230105729901987,-13.585704416408262,-0.19806588476701675
0.831913499860093,-13.523627334636702,-3.1865171576759077,-13.515984411361579,-0.19819755855913596
0.8360450000036508,-13.545852552010139,-3.2027385538983024,-13.538172990568631,-0.19815552544899595
0.8381139999255538,-13.57645383429064,-3.203073927466299,-13.568295693122499,-0.008153743305508434
0.840057999943383,-13.564177844930542,-3.2029391444219315,-13.555687420700362,0.12103276604256982
0.8419604999944568,-13.491810246727113,-3.1334858130231296,-13.48348042166557,0.1208004705482
0.8460309999063611,-13.438251919011368,-3.1329175127002666,-13.430410024319443,-0.07426836767411478
0.8480219999328256,-13.39539955702438,-3.2479159492067406,-13.387252151878396,-0.07437285601620994
0.852041999809444,-13.390483348357346,-3.250356932368201,-13.382328514333441,-0.07438479566622207
0.8540849998826161,-13.433065756594386,-3.2508293199586973,-13.424855982171799,-0.04942746963382828
